INPUT:image_left	INPUT:image_right	OUTPUT:others	OUTPUT:result	GOLDEN:others	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:started	ASSIGNMENT:submitted
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_29.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_29.png		"{""Head"":true}"					000179ae16--60be0efcc2e3f60252aacf0f	000179ae16--60bc7eebfe5d13225934e7f9	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:20:12.050	2021-06-07T12:21:14.587
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_3.png		"{""Head"":true}"					000179ae16--60be0f3b319fec5a35092675	000179ae16--60bc7eebfe5d13225934e7fe	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:21:15.675	2021-06-07T12:22:29.359
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_2.png		"{""Head"":true}"					000179ae16--60be0f880baf93026aef7faa	000179ae16--60bc7eebfe5d13225934e7fc	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:22:32.928	2021-06-07T12:22:39.279
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_4.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_4.png		"{""Throat"":true}"					000179ae16--60be0f903946455c61ff0042	000179ae16--60bc7eebfe5d13225934e7fb	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:22:40.302	2021-06-07T12:24:00.150
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_3.png		"{""Head"":true}"					000179ae16--60be0fe178248827a60f57bc	000179ae16--60bc7eebfe5d13225934e801	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:24:01.762	2021-06-07T12:24:09.936
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_9.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_9.png		"{""Head"":true}"					000179ae16--60be0fea19d71055fe012f03	000179ae16--60bc7eebfe5d13225934e7f5	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:24:10.537	2021-06-07T12:24:17.184
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_15.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_15.png		"{""Throat"":true}"					000179ae16--60be0ff33c6ca8596dc4a73e	000179ae16--60bc7eebfe5d13225934e800	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:24:19.356	2021-06-07T12:24:44.221
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_16.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_16.png		"{""Throat"":true}"					000179ae16--60be100d7afbc056f6a13fb8	000179ae16--60bc7eebfe5d13225934e7f7	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:24:45.500	2021-06-07T12:24:54.824
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_31.png		"{""Throat"":true}"					000179ae16--60be10180baf93026aef90c3	000179ae16--60bc7eebfe5d13225934e802	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:24:56.371	2021-06-07T12:25:18.102
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_7_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_7_3.png		"{""Head"":true}"					000179ae16--60be102fc317463775f49ee9	000179ae16--60bc7eebfe5d13225934e7ff	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:25:19.625	2021-06-07T12:25:26.766
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_2.png		"{""Throat"":true}"					000179ae16--60be10383c6ca8596dc4b9ff	000179ae16--60bc7eebfe5d13225934e7f8	05d4cabee721b759c25eec8da8cc4c28	2021-06-07T12:25:28.612	2021-06-07T12:25:36.397
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_3.png	Crown, Nape, Chin, Forehead	"{""Head"":true,""Throat"":true,""Pupil"":true,""Others"":true}"					000179ae16--60be2f08250bd33faca56467	000179ae16--60bc7eebfe5d13225934e801	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:36:56.793	2021-06-07T14:40:48.165
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_2.png	Crown, Nape, Wings	"{""Head"":true,""Pupil"":true,""Others"":true}"					000179ae16--60be2ff21e56290330352baa	000179ae16--60bc7eebfe5d13225934e7f8	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:40:50.508	2021-06-07T14:41:45.587
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_13.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_13.png	Ear coverts	"{""Head"":true,""Pupil"":true,""Breast"":true,""Others"":true}"					000179ae16--60be302ac2e3f60252ad65d6	000179ae16--60bc7eebfe5d13225934e7f6	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:41:46.709	2021-06-07T14:42:23.585
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_16.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_16.png	Ear coverts	"{""Beak"":true,""Head"":true,""Pupil"":true,""Others"":true}"					000179ae16--60be30514f73891cd4112599	000179ae16--60bc7eebfe5d13225934e7f7	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:42:25.303	2021-06-07T14:43:29.673
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_2.png	Nape, Ear coverts	"{""Mantle"":true,""Head"":true,""Pupil"":true,""Others"":true}"					000179ae16--60be30924dc48f273e4aa0e3	000179ae16--60bc7eebfe5d13225934e7fc	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:43:30.931	2021-06-07T14:44:03.896
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_29.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_29.png	Ear coverts, Nape	"{""Mantle"":true,""Others"":true}"					000179ae16--60be30b41e56290330353eaa	000179ae16--60bc7eebfe5d13225934e7f9	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:44:04.648	2021-06-07T14:45:52.200
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_7_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_7_3.png	Ear coverts, Nape	"{""Others"":true}"					000179ae16--60be3121250bd33faca5885c	000179ae16--60bc7eebfe5d13225934e7ff	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:45:53.450	2021-06-07T14:46:09.560
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_27.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_27.png	Ear coverts	"{""Pupil"":true,""Head"":true,""Beak"":true,""Others"":true}"					000179ae16--60be31332cf798441d29bc04	000179ae16--60bc7eebfe5d13225934e7fd	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:46:11.922	2021-06-07T14:46:27.121
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_3.png	Ear coverts, Nape	"{""Pupil"":true,""Others"":true}"					000179ae16--60be314483d01a0997dd8f27	000179ae16--60bc7eebfe5d13225934e7fe	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:46:28.339	2021-06-07T14:46:42.340
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_9.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_9.png	Ear coverts, Nape	"{""Pupil"":true,""Head"":true,""Mantle"":true,""Others"":true}"					000179ae16--60be315377ca373954d7dcb2	000179ae16--60bc7eebfe5d13225934e7f5	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:46:43.026	2021-06-07T14:46:58.159
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_22.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_22.png	"Ear coverts
"	"{""Throat"":true,""Others"":true}"					000179ae16--60be3164abe5724111fbcb88	000179ae16--60bc7eebfe5d13225934e7f4	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:47:00.704	2021-06-07T14:47:19.077
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_4.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_4.png	Forehead	"{""Head"":true,""Pupil"":true,""Others"":true}"					000179ae16--60be31787afbc056f6a3c177	000179ae16--60bc7eebfe5d13225934e7fb	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:47:20.023	2021-06-07T14:47:58.283
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_15.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_15.png	Chin	"{""Throat"":true,""Others"":true}"					000179ae16--60be319ff0deff310ac9afa0	000179ae16--60bc7eebfe5d13225934e800	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:47:59.334	2021-06-07T14:48:24.236
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_31.png		"{""Head"":true,""Pupil"":true,""Throat"":true}"					000179ae16--60be31baf440ea68589e8e81	000179ae16--60bc7eebfe5d13225934e802	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:48:26.047	2021-06-07T14:50:44.553
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_31.png		"{""Head"":true,""Pupil"":true,""Beak"":true,""Throat"":true,""Mantle"":true}"					000179ae16--60be32462cf798441d29d420	000179ae16--60bc7eebfe5d13225934e7fa	ce58f3ca97ad6ebb5e7054c8fda87829	2021-06-07T14:50:46.649	2021-06-07T14:51:13.897
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_2.png		"{""Head"":true}"					000179ae16--60be44331e56290330374a6d	000179ae16--60bc7eebfe5d13225934e7f8	4aac63e7993a618ae2f783472b0e9cc6	2021-06-07T16:07:15.841	2021-06-07T16:07:50.317
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_3.png		"{""Head"":true}"					000179ae16--60bea79a0d84521c7446be37	000179ae16--60bc7eebfe5d13225934e801	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:11:22.274	2021-06-07T23:11:39.143
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_29.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_29.png		"{""Head"":true}"					000179ae16--60bea7ac4f73891cd4177ee7	000179ae16--60bc7eebfe5d13225934e7f9	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:11:40.431	2021-06-07T23:11:46.056
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_3.png		"{""Head"":true}"					000179ae16--60bea7b3f220db21bc38635a	000179ae16--60bc7eebfe5d13225934e7fe	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:11:47.021	2021-06-07T23:11:52.517
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_2.png		"{""Head"":true}"					000179ae16--60bea7b94dc48f273e5130a1	000179ae16--60bc7eebfe5d13225934e7fc	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:11:53.362	2021-06-07T23:11:57.232
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_27.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_27.png		"{""Head"":true}"					000179ae16--60bea7be4dc48f273e5130a8	000179ae16--60bc7eebfe5d13225934e7fd	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:11:58.204	2021-06-07T23:12:06.270
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_13.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_13.png		"{""Head"":true}"					000179ae16--60bea7c762f2586508e36692	000179ae16--60bc7eebfe5d13225934e7f6	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:12:07.268	2021-06-07T23:12:11.982
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_31.png		"{""Head"":true}"					000179ae16--60bea7ce7afbc056f6a9d2d2	000179ae16--60bc7eebfe5d13225934e7fa	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:12:14.044	2021-06-07T23:12:19.619
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_9.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_9.png		"{""Head"":true}"					000179ae16--60bea7d477ca373954df00b9	000179ae16--60bc7eebfe5d13225934e7f5	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:12:20.862	2021-06-07T23:12:24.577
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_22.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_22.png		"{""Head"":true}"					000179ae16--60bea7d990429542be599d68	000179ae16--60bc7eebfe5d13225934e7f4	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:12:25.778	2021-06-07T23:12:30.717
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_16.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_16.png		"{""Head"":true}"					000179ae16--60bea7df5bc69d784647dc09	000179ae16--60bc7eebfe5d13225934e7f7	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:12:31.970	2021-06-07T23:12:36.221
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_4.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_4.png	Body	"{""Head"":true}"					000179ae16--60bea7f419d71055fe0a9896	000179ae16--60bc7eebfe5d13225934e7fb	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:12:52.833	2021-06-07T23:13:11.479
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_15.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_15.png		"{""Head"":true}"					000179ae16--60bea808f220db21bc3865bc	000179ae16--60bc7eebfe5d13225934e800	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:13:12.384	2021-06-07T23:13:18.293
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_7_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_7_3.png		"{""Head"":true}"					000179ae16--60bea80f7afbc056f6a9d463	000179ae16--60bc7eebfe5d13225934e7ff	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:13:19.669	2021-06-07T23:13:24.783
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_31.png		"{""Head"":true}"					000179ae16--60bea81790429542be599ea8	000179ae16--60bc7eebfe5d13225934e802	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:13:27.037	2021-06-07T23:13:32.227
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_2.png		"{""Head"":true}"					000179ae16--60bea81d83d01a0997e46511	000179ae16--60bc7eebfe5d13225934e7f8	5f9625a5aea84e0a96dfd1a668eb6299	2021-06-07T23:13:33.528	2021-06-07T23:13:37.426
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_9.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_9.png		"{""Head"":true,""Beak"":true,""Iris"":true,""Feet"":true,""Wattle"":true,""Flanks"":true,""Tibio-tarsal articulation"":true,""Rump"":true,""Tertials"":true,""Coverts"":true,""Mantle"":true,""Pupil"":true,""Lesser Coverts"":true,""Scapulars"":true,""Primaries"":true,""Thigh"":true,""Vent"":true,""Tarsus"":true,""Tibia"":true,""Belly"":true,""Breast"":true,""Throat"":true,""Eyestripe"":true}"					000179ae16--60bf52e899211a6cb3c6e29d	000179ae16--60bc7eebfe5d13225934e7f5	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:22:16.210	2021-06-08T11:22:43.402
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_31.png		"{""Tarsus"":true,""Tibio-tarsal articulation"":true,""Thigh"":true,""Primaries"":true,""Beak"":true,""Head"":true,""Pupil"":true,""Mantle"":true,""Lesser Coverts"":true,""Iris"":true,""Coverts"":true,""Tertials"":true,""Throat"":true,""Wattle"":true,""Eyestripe"":true}"					000179ae16--60bf5304250bd33facb4031a	000179ae16--60bc7eebfe5d13225934e802	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:22:44.834	2021-06-08T11:23:06.928
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_27.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_27.png		"{""Beak"":true,""Head"":true,""Iris"":true,""Pupil"":true,""Mantle"":true,""Lesser Coverts"":true,""Scapulars"":true,""Coverts"":true}"					000179ae16--60bf531c78248827a624f1be	000179ae16--60bc7eebfe5d13225934e7fd	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:23:08.261	2021-06-08T11:23:16.810
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_29.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_29.png		"{""Beak"":true,""Mantle"":true,""Pupil"":true,""Iris"":true,""Head"":true,""Lesser Coverts"":true,""Scapulars"":true,""Coverts"":true,""Tertials"":true,""Rump"":true,""Primaries"":true,""Vent"":true,""Tibio-tarsal articulation"":true,""Tibia"":true,""Belly"":true,""Flanks"":true,""Wattle"":true,""Eyestripe"":true,""Throat"":true,""Breast"":true}"					000179ae16--60bf5326319fec5a351eb96f	000179ae16--60bc7eebfe5d13225934e7f9	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:23:18.411	2021-06-08T11:23:43.259
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_2.png		"{""Head"":true,""Beak"":true,""Lesser Coverts"":true,""Pupil"":true,""Iris"":true,""Mantle"":true,""Scapulars"":true,""Coverts"":true,""Tertials"":true,""Rump"":true,""Primaries"":true,""Thigh"":true,""Vent"":true,""Tarsus"":true,""Tibio-tarsal articulation"":true,""Feet"":true,""Tibia"":true,""Belly"":true,""Flanks"":true,""Breast"":true,""Wattle"":true,""Throat"":true,""Eyestripe"":true}"					000179ae16--60bf5340319fec5a351ebbed	000179ae16--60bc7eebfe5d13225934e7fc	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:23:44.588	2021-06-08T11:24:03.647
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_3.png		"{""Beak"":true,""Mantle"":true,""Iris"":true,""Head"":true,""Pupil"":true,""Lesser Coverts"":true,""Scapulars"":true,""Coverts"":true,""Tertials"":true,""Rump"":true,""Primaries"":true,""Thigh"":true,""Vent"":true,""Tibio-tarsal articulation"":true,""Tarsus"":true}"					000179ae16--60bf53551909760f1dab2913	000179ae16--60bc7eebfe5d13225934e7fe	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:24:05.777	2021-06-08T11:24:19.560
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_13.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_13.png		"{""Thigh"":true,""Vent"":true,""Primaries"":true,""Tertials"":true,""Rump"":true,""Coverts"":true,""Scapulars"":true,""Lesser Coverts"":true,""Mantle"":true,""Pupil"":true,""Iris"":true,""Head"":true,""Beak"":true}"					000179ae16--60bf53650b590b3e2fc64057	000179ae16--60bc7eebfe5d13225934e7f6	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:24:21.025	2021-06-08T11:24:31.533
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_3.png		"{""Head"":true,""Beak"":true,""Pupil"":true,""Iris"":true,""Mantle"":true,""Lesser Coverts"":true,""Scapulars"":true,""Coverts"":true,""Tertials"":true,""Rump"":true,""Vent"":true,""Primaries"":true,""Thigh"":true,""Tibio-tarsal articulation"":true,""Tarsus"":true,""Feet"":true,""Tibia"":true,""Belly"":true,""Flanks"":true,""Breast"":true}"					000179ae16--60bf537eabe57241110e3b76	000179ae16--60bc7eebfe5d13225934e801	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:24:46.302	2021-06-08T11:25:01.690
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_8_15.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_8_15.png		"{""Beak"":true,""Head"":true,""Iris"":true,""Pupil"":true,""Mantle"":true,""Lesser Coverts"":true,""Tertials"":true,""Coverts"":true,""Scapulars"":true,""Rump"":true,""Primaries"":true,""Vent"":true,""Thigh"":true}"					000179ae16--60bf538ec317463775093ab8	000179ae16--60bc7eebfe5d13225934e800	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:25:02.928	2021-06-08T11:25:13.087
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_4_22.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_4_22.png		"{""Beak"":true,""Head"":true,""Iris"":true,""Pupil"":true,""Lesser Coverts"":true,""Mantle"":true,""Tertials"":true,""Coverts"":true,""Scapulars"":true,""Rump"":true,""Primaries"":true}"					000179ae16--60bf539a99211a6cb3c6efe3	000179ae16--60bc7eebfe5d13225934e7f4	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:25:14.468	2021-06-08T11:25:23.436
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_4.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_4.png		"{""Beak"":true,""Head"":true,""Iris"":true,""Pupil"":true,""Mantle"":true,""Lesser Coverts"":true,""Scapulars"":true,""Coverts"":true,""Tertials"":true,""Rump"":true,""Primaries"":true,""Vent"":true,""Thigh"":true}"					000179ae16--60bf53a42cf798441d39c2e6	000179ae16--60bc7eebfe5d13225934e7fb	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:25:24.801	2021-06-08T11:25:33.901
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_16.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_16.png		"{""Beak"":true,""Head"":true,""Iris"":true,""Pupil"":true,""Mantle"":true,""Lesser Coverts"":true,""Scapulars"":true,""Coverts"":true,""Tertials"":true,""Rump"":true,""Primaries"":true,""Vent"":true,""Thigh"":true}"					000179ae16--60bf53af56e0ec582af72280	000179ae16--60bc7eebfe5d13225934e7f7	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:25:35.730	2021-06-08T11:25:45.074
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_7_3.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_7_3.png		"{""Beak"":true,""Head"":true,""Iris"":true,""Pupil"":true,""Mantle"":true,""Coverts"":true,""Lesser Coverts"":true,""Scapulars"":true,""Tertials"":true,""Rump"":true,""Primaries"":true,""Vent"":true,""Thigh"":true}"					000179ae16--60bf53badf8878157e9a0def	000179ae16--60bc7eebfe5d13225934e7ff	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:25:46.528	2021-06-08T11:25:55.463
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_31.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_31.png		"{""Beak"":true,""Head"":true,""Pupil"":true,""Iris"":true,""Mantle"":true,""Lesser Coverts"":true,""Scapulars"":true,""Coverts"":true,""Tertials"":true,""Rump"":true,""Primaries"":true,""Vent"":true,""Thigh"":true}"					000179ae16--60bf53c456e0ec582af7241e	000179ae16--60bc7eebfe5d13225934e7fa	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:25:56.331	2021-06-08T11:26:05.027
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_2.png		"{""Beak"":true,""Head"":true,""Iris"":true,""Pupil"":true,""Mantle"":true,""Lesser Coverts"":true,""Scapulars"":true,""Coverts"":true,""Tertials"":true,""Rump"":true,""Vent"":true,""Primaries"":true,""Thigh"":true,""Tibio-tarsal articulation"":true,""Tarsus"":true,""Feet"":true,""Belly"":true,""Tibia"":true,""Flanks"":true,""Breast"":true,""Throat"":true,""Eyestripe"":true,""Wattle"":true}"					000179ae16--60bf53ce3946455c61148c78	000179ae16--60bc7eebfe5d13225934e7f8	5942a2dfa3675e5d63c1899e4ab5c690	2021-06-08T11:26:06.137	2021-06-08T11:26:18.963
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_13.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_13.png		"{""Feet"":true}"					000179ae16--60bf65877afbc056f6b3e4cd	000179ae16--60bc7eebfe5d13225934e7f6	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:41:43.662	2021-06-08T12:41:59.225
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_27.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_27.png		"{""Feet"":true}"					000179ae16--60bf65c17c5cbc71412a71e0	000179ae16--60bc7eebfe5d13225934e7fd	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:42:41.868	2021-06-08T12:42:51.398
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_29.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_29.png		"{""Head"":true}"					000179ae16--60bf65cdf220db21bc453167	000179ae16--60bc7eebfe5d13225934e7f9	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:42:53.313	2021-06-08T12:43:05.441
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_6_2.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_6_2.png		"{""Head"":true}"					000179ae16--60bf65da62f2586508ec96ca	000179ae16--60bc7eebfe5d13225934e7fc	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:43:06.521	2021-06-08T12:43:14.259
												
/pilot/HarlequinDuckMale/original_harlequin_duck_male_batch_5_16.png	/pilot/HarlequinDuckMale/harlequin_duck_male_batch_5_16.png		"{""Rump"":true}"					000179ae16--60bf65e378248827a62693b7	000179ae16--60bc7eebfe5d13225934e7f7	85da90cd50576af2f2c438c38d19d834	2021-06-08T12:43:15.681	2021-06-08T12:43:46.881
												
